Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


Mirae Asset Mutual Fund
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.4120;;;08-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.3910;;;09-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.5690;;;10-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.6500;;;11-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.616;;;12-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.758;;;15-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.743;;;16-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.7470;;;17-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.769;;;18-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.472;;;19-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.1710;;;22-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.3260;;;23-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.476;;;24-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.694;;;25-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.3770;;;26-Feb-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.537;;;01-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.8130;;;02-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.070;;;03-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.0840;;;04-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.814;;;05-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.851;;;08-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.8130;;;09-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.969;;;10-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.875;;;12-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.801;;;15-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.801;;;16-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.499;;;17-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.266;;;18-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.360;;;19-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.372;;;22-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.4590;;;23-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.1890;;;24-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.0300;;;25-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.224;;;26-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.514;;;30-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.5270;;;31-Mar-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.771;;;01-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.5590;;;05-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.656;;;06-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.9150;;;07-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.0010;;;08-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.0100;;;09-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.2450;;;12-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.509;;;13-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.5650;;;15-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.6670;;;16-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.3570;;;19-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.385;;;20-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.379;;;22-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.4180;;;23-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.6220;;;26-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;16.8620;;;27-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.063;;;28-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.077;;;29-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.066;;;30-Apr-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.122;;;03-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.074;;;04-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.246;;;05-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.411;;;06-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.365;;;07-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.451;;;10-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.5590;;;11-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.382;;;12-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.2330;;;14-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.48;;;17-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.7200;;;18-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.7580;;;19-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.6940;;;20-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;17.9350;;;21-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.1120;;;24-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.153;;;25-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.222;;;26-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.330;;;27-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.214;;;28-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.2330;;;31-May-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.234;;;01-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.355;;;02-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.487;;;03-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.548;;;04-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.734;;;07-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.811;;;08-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.673;;;09-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.957;;;10-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.956;;;11-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.868;;;14-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.976;;;15-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.894;;;16-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.720;;;17-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.614;;;18-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.666;;;21-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.657;;;22-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.688;;;23-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.822;;;24-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.961;;;25-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.052;;;28-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;18.999;;;29-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.124;;;30-Jun-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.180;;;01-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.231;;;02-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.313;;;05-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.318;;;06-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.400;;;07-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.283;;;08-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.376;;;09-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.5250;;;12-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.600;;;13-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.7110;;;14-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.7540;;;15-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.8340;;;16-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.723;;;19-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.512;;;20-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.737;;;22-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.820;;;23-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.8640;;;26-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.8000;;;27-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.781;;;28-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.0190;;;29-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.1560;;;30-Jul-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.2710;;;02-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.4010;;;03-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.2930;;;04-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.2140;;;05-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.2100;;;06-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.1290;;;09-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.913;;;10-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.0040;;;11-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.200;;;12-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.151;;;13-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.125;;;16-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.226;;;17-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.221;;;18-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.877;;;20-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.764;;;23-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.848;;;24-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.9090;;;25-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;19.866;;;26-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.125;;;27-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.4240;;;30-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.6450;;;31-Aug-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.692;;;01-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.877;;;02-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.0320;;;03-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.0420;;;06-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.0010;;;07-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.063;;;08-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.1480;;;09-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.2250;;;13-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.363;;;14-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.631;;;15-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.625;;;16-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.359;;;17-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.891;;;20-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.947;;;21-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.0860;;;22-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.389;;;23-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.246;;;24-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.2510;;;27-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.1300;;;28-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.2420;;;29-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.242;;;30-Sep-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.2260;;;01-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.5760;;;04-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.6320;;;05-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.429;;;06-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.752;;;07-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.856;;;08-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.9420;;;11-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.040;;;12-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.159;;;13-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.3670;;;14-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.5170;;;18-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.314;;;19-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.0410;;;20-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.9680;;;21-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.8800;;;22-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.592;;;25-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.8930;;;26-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.8630;;;27-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.5780;;;28-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.591;;;29-Oct-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.003;;;01-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.1900;;;02-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.1900;;;03-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.7390;;;08-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.7460;;;09-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.6370;;;10-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.5010;;;11-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.608;;;12-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.5820;;;15-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.532;;;16-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.478;;;17-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.1180;;;18-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.5680;;;22-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.947;;;23-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.9300;;;24-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.054;;;25-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.326;;;26-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.044;;;29-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.224;;;30-Nov-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.287;;;01-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.523;;;02-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.509;;;03-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.201;;;06-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.453;;;07-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.714;;;08-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.817;;;09-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.917;;;10-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.921;;;13-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.852;;;14-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.747;;;15-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.616;;;16-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.201;;;17-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.544;;;20-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.764;;;21-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;20.984;;;22-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.185;;;23-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.017;;;24-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.084;;;27-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.338;;;28-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.360;;;29-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.383;;;30-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.587;;;31-Dec-2021
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.886;;;03-Jan-2022
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;21.994;;;04-Jan-2022
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.053;;;05-Jan-2022
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.036;;;06-Jan-2022
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.163;;;07-Jan-2022
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.326;;;10-Jan-2022
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.302;;;11-Jan-2022
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.525;;;12-Jan-2022
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.650;;;13-Jan-2022
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.721;;;14-Jan-2022
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.791;;;17-Jan-2022
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.431;;;18-Jan-2022
147445;Mirae Asset Midcap Fund- Direct Growth Option;INF769K01FA9;;22.377;;;19-Jan-2022
